GALAXY GLASS,Accessories and Other Apparel Manufacturers,Pg1-6,GALAXY GLASS,(561) 756-2702,http://galaxyglass468089322.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202003489590,Link,202003489590,Filed,07/17/2020,07/17/2030,02/09/2026,202003489590,1,0,,1,"GALAXY GLASS LLC
EL JARDIN ADULT DAY CARE,Adult Day Services Centers,Pg6-19,EL JARDIN ADULT DAY CARE,(305) 456-0122,http://floridahealthfinder.gov/facilitylocator/facilityprofilepage.aspx?id=389427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202504436635,Link,202504436635,Filed,11/25/2025,11/25/2030,02/11/2026,202504436635,0,0,,1,"EL JARDIN ADULT DAY CARE LLC
4195 SW 137 AVE SUITE 5
MIAMI, FL 33175",[],1,2032348
LIBERTAD ADULT DAY CARE CORP,Adult Day Services Centers,Pg6-23,LIBERTAD ADULT DAY CARE CORP,(305) 801-3583,https://www.seniorlivinglink.org/directory/adult-day-care-services/libertad-adult-day-care-corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200265248X,Link,20200265248X,Filed,06/29/2020,06/29/2030,02/11/2026,20200265248X,1,0,,1,"LIBERTAD ADULT DAY CARE CORP
925 SW 122 AVE
MIAMI, FL 33184",[],1,3821421
SAN JOSE ADULT DAY CARE,Adult Day Services Centers,Pg6-24,SAN JOSE ADULT DAY CARE,(786) 360-1584,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202402334302,Link,202402334302,Filed,09/03/2024,09/03/2029,02/11/2026,202402334302,0,0,,9,"AMERICAN IMPACT WINDOWS & DOORS LLC
1629 NW 82ND AVE
DORAL, FL 33126

---

AMERICAN IMPACT WINDOWS & DOORS EQUIPMENT LEASING AND MANAGEMENT, CO.
1629 NW 82ND AVE
DORAL, FL 33162

---

AVS GLASS, LLC
1629 NW 82ND AVENUE
MIAMI, FL 33126

---

ROSA MAR HOMES LLC
1629 NW 82ND AVE
DORAL, FL 33126

---

IMPACT WINDOWS SHOWROOM, LLC.
1629 NW 82ND AVE
DORAL, FL 33126

---

AMERICAN IMPACT WINDOW SYSTEMS LLC
7859 NW 15TH ST
DORAL, FL 33126

---

SAN JOSE ADULT DAY CARE, LLC
7865 SW 24TH STREET
MIAMI, FL 33155

---

AVS WINDOWS, LLC
1629 NW 82ND AVE
DORAL, FL 33126

---

FLORIDA HURRICANE PROTECTION SYSTEMS, LLC
1445 MIRA VISTA CIRCLE
WESON, FL 33327",[],4,5646507
MORNING STAR ADULT DAY CARE,Adult Day Services Centers,Pg6-28,MORNING STAR ADULT DAY CARE,(305) 485-4002,http://morningstaradultdaycare.com/contact-us.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202109526166,Link,202109526166,Filed,12/20/2021,12/20/2026,02/11/2026,202109526166,0,0,,1,"MORNING STAR ADULT DAY CARE CENTER INC
2741 SW 142 AVENUE
MIAMI, FL 33175",[],1,4443464
ST JUDE ADULT DAY,Adult Day Services Centers,Pg7-3,ST JUDE ADULT DAY,(305) 221-7005,http://www.nanasadultdaycare.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202003090248,Link,202003090248,Lapsed,07/03/2020,07/03/2025,02/11/2026,202003090248,1,0,,1,"ST JUDE ADULT DAY CARE
9740 SW 24 ST SECTION C
MIAMI, FL 33165",[],1,6083704
NORITA ADULT FAMILY CARE,Adult Day Services Centers,Pg7-5,NORITA ADULT FAMILY CARE,(305) 274-9563,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200706943013,Link,200706943013,Filed,11/5/2007,11/5/2027,02/11/2026,200706943013,3,0,,1,"NORITA ADULT FAMILY CARE, INC.
11971 SW 118TH STREET
MIAMI, FL 33186",[],1,4636375
NORITA ADULT FAMILY CARE,Adult Day Services Centers,Pg7-10,NORITA ADULT FAMILY CARE,(305) 274-9563,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200706943013,Link,200706943013,Filed,11/05/2007,11/05/2027,02/11/2026,200706943013,3,0,,1,"NORITA ADULT FAMILY CARE, INC.
11971 SW 118TH STREET
MIAMI, FL 33186",[],1,4636375
AMANECER ADULT DAY CARE CENTER INC,Adult Day Services Centers,Pg7-14,AMANECER ADULT DAY CARE CENTER INC,(786) 362-5770,http://www.amaneceradultdaycare.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202302891420,Link,202302891420,Filed,10/20/2023,10/20/2028,02/11/2026,202302891420,0,0,,8,"INNOVATION HOME HEALTH, INC.
14628 SW 8TH STREET
MIAMI, FL 33184

---

AMANECER ADULT DAY CARE CENTER, INC.
14550 SW 8 ST
MIAMI, FL 33184

---

INNOVATIVE BILLING, INC.
1163 NW 127TH PL
MIAMI, FL 33182

---

GRAN FUTURO, CORP.
15141 SW 23RD LN
MIAMI, FL 33185

---

RYKL MEDICINE THERAPY, LLC
8241 PRATTVILLE ROAD
PITTSFORD, MI 49271

---

INFUZE, CORP.
11077 BISCAYNE BLVD.;SUITE 410
MIAMI, FL 33161

---

INNOVATION HOME CARE, INC.
901 SOUTH STATE ROAD 7;SUITE 317
HOLLYWOOD, FL 33023

---

LUCKY ADULT DAY CARE CENTER, LLC
261 SW 129TH AVENUE
MIAMI, FL 33184",[],2,300213
COCONUT GROVE ADULT DAY CARE,Adult Day Services Centers,Pg7-22,COCONUT GROVE ADULT DAY CARE,(305) 846-9096,https://www.coconutgroveadultdaycare.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202004061640,Link,202004061640,Lapsed,08/11/2020,08/11/2025,02/11/2026,202004061640,0,0,,1,"COCONUT GROVE ADULT DAY CARE CENTER, INC
2440 SW 27 AVE
MIAMI, FL 33145",[],1,1384633
SENIOR CENTER ADULT DAY CARE CORP,Adult Day Services Centers,Pg7-26,SENIOR CENTER ADULT DAY CARE CORP,(786) 224-5304,http://www.scadultdaycare.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202504440209,Link,202504440209,Filed,11/25/2025,11/25/2030,02/11/2026,202504440209,0,0,,1,"SENIOR CENTER ADULT DAY CARE CORP.
3925 SW 82ND AVE
MIAMI, FL 33155",[],1,5781907
SENIOR CENTER ADULT DAY CARE,Adult Day Services Centers,Pg7-27,SENIOR CENTER ADULT DAY CARE,(305) 982-8217,https://www.scadultdaycare.com/site-map.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202504440209,Link,202504440209,Filed,11/25/2025,11/25/2030,02/11/2026,202504440209,0,0,,1,"SENIOR CENTER ADULT DAY CARE CORP.
3925 SW 82ND AVE
MIAMI, FL 33155",[],1,5781907
"ROSELAND ADULT DAYCARE, INC",Adult Day Services Centers,Pg7-30,"ROSELAND ADULT DAYCARE, INC",(786) 388-7673,https://myadultdaycare.com/details/ROSELAND-ADULT-DAYCARE-INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202301058261,Link,202301058261,Filed,04/19/2023,04/19/2028,02/11/2026,202301058261,1,0,,1,"ROSELAND ADULT DAYCARE INC
855 SW 97TH AVE
MIAMI, FL 33174",[],1,5535657
GIVE ME 5 THERAPY AND PPEC CENTER,Adult Day Services Centers,Pg8-2,GIVE ME 5 THERAPY AND PPEC CENTER,(305) 456-3632,http://www.giveme5ppec.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202503421758,Link,202503421758,Filed,8/27/2025,8/27/2030,02/11/2026,202503421758,0,0,,3,"GIVE ME 5 ACADEMY, INC.
4180 SW 74TH CT
MIAMI, FL 33155

---

MAKIWARA, INC.
4180 SW 74TH CT
MIAMI, FL 33155

---

GIVE ME 5 THERAPY AND PPEC CENTER
4180 SW 74TH CT
MIAMI, FL 33155",[],3,2581552
AZUCAR ADULT DAY CARE,Adult Day Services Centers,Pg8-3,AZUCAR ADULT DAY CARE,(305) 815-8367,https://www.azucarcare.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202001936417,Link,202001936417,Filed,06/01/2020,06/01/2030,02/11/2026,202001936417,1,0,,1,"AZUCAR ADULT DAY CARE, LLC.
8655-C  SW  24 STREET
MIAMI, FL 33155",[],1,515329
MY FAMILY ADULT DAY CARE,Adult Day Services Centers,Pg8-6,MY FAMILY ADULT DAY CARE,(786) 803-8437,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202107885443,Link,202107885443,Filed,07/28/2021,07/28/2026,02/11/2026,202107885443,1,0,,1,"MY FAMILY ADULT DAY CARE LLC
10523 SOUTHWEST 40TH STREET
MIAMI, FL 33165",[],1,4510587
MONTE DE HOREB ADULT DAYCARE,Adult Day Services Centers,Pg8-7,MONTE DE HOREB ADULT DAYCARE,(786) 431-1214,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202600299929,Link,202600299929,Filed,02/02/2026,02/02/2031,02/11/2026,202600299929,0,0,,1,"MONTE DE HOREB ADULT DAYCARE LLC
10841 SW 40TH ST
MIAMI, FL 33165",[],2,4407474
LA VIDA EN ROSA,Adult Day Services Centers,Pg8-10,LA VIDA EN ROSA,(305) 551-6382,http://lavidaenrosa.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200330938X,Link,20200330938X,Filed,07/10/2020,07/10/2030,02/11/2026,20200330938X,1,0,,1,"LA VIDA EN ROSA ADULT DAY CARE INC
2433 SW 147 AVE
MIAMI, FL 33185",[],1,3660912
MARIA ADULT HOME CARE III,Adult Day Services Centers,Pg8-13,MARIA ADULT HOME CARE III,(305) 221-4369,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202002803739,Link,202002803739,Lapsed,06/30/2020,06/30/2025,02/11/2026,202002803739,0,0,,1,"MARIA ADULT HOME CARE III, INC
14561 SW 30 ST
MIAMI, FL 33175",[],1,4045650
MY FAMILY ADULT DAYCARE,Adult Day Services Centers,Pg8-23,MY FAMILY ADULT DAYCARE,(305) 412-3889,http://myfamilyadultdaycare.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201709969944,Link,201709969944,Lapsed,01/13/2017,01/13/2022,02/11/2026,201709969944,0,0,,1,"MY FAMILY ADULT DAYCARE LLC
10029 SW 72ND ST
MIAMI, FL 33173",[],1,4510589
MIAMI HORIZON,Adult Day Services Centers,Pg8-28,MIAMI HORIZON,(786) 534-8080,http://miamihorizon.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202003669432,Link,202003669432,Filed,07/26/2020,07/26/2030,02/11/2026,202003669432,1,0,,1,"MIAMI HORIZON ADULT DAY CARE INC
14505 COMMERCE WAY #450
MIAMI LAKES, FL 33016",[],1,4294799
LITTLE BIG PLANET LEARNING CENTER,Adult Day Services Centers,Pg9-2,LITTLE BIG PLANET LEARNING CENTER,(305) 233-9477,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202109114868,Link,202109114868,Filed,11/12/2021,11/12/2026,02/11/2026,202109114868,0,0,,1,"LITTLE BIG PLANET LEARNING CENTER INC
16800 SW 145TH CT
MIAMI, FL 33177",[],1,3852981
ACTS ADULT CARE CENTER,Adult Day Services Centers,Pg9-3,ACTS ADULT CARE CENTER,(786) 409-2317,http://www.actsacc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202002508435,Link,202002508435,Filed,06/27/2020,06/27/2030,02/11/2026,202002508435,1,0,,1,"ACTS ADULT CARE CENTER LLC
8765 SW 165TH AVE STE 103-104
MIAMI, FL 33193",[],1,139870
ADULT HOPE DAY CARE,Adult Day Services Centers,Pg9-5,ADULT HOPE DAY CARE,(786) 701-2557,https://www.seniorlivinglink.org/directory/adult-day-care-services/adult-hope-day-care-inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202004095642,Link,202004095642,Filed,08/11/2020,08/11/2030,02/11/2026,202004095642,1,0,,1,"ADULT HOPE DAY CARE INC.
12039 SW 132 COURT STE3 12 AND 13
MIAMI, FL 33186",[],1,159900
DEERFIELD BEACH CHAMBER OF COMMERCE,Adult Day Services Centers,Pg9-12,DEERFIELD BEACH CHAMBER OF COMMERCE,(954) 480-4200,http://chambermaster.pompanobeachchamber.com/list/searchalpha/c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20150375358X,Link,20150375358X,Lapsed,05/18/2015,05/18/2020,02/11/2026,20150375358X,0,0,,1,"DEERFIELD BEACH CHAMBER OF COMMERCE, A FLORIDA NON PROFIT CORPORATION
1601 E HILLSBORO BOULEVARD
DEERFIELD BEACH, FL 33441",[],5,1740956
MAE VOLEN SENIOR CENTER,Adult Day Services Centers,Pg9-15,MAE VOLEN SENIOR CENTER,(561) 482-5506,http://www.maevolen.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201207082706,Link,201207082706,Lapsed,07/06/2012,07/06/2017,02/11/2026,201207082706,0,0,,1,"MAE VOLEN SENIOR CENTER INC
1515 W PALMETTO PARK RD
BOCA RATON, FL 33486-3307",[],1,3985723
MOUNT OLYMPUS SENIOR CARE AND ACTIVITY CENTER,Adult Day Services Centers,Pg9-20,MOUNT OLYMPUS SENIOR CARE AND ACTIVITY CENTER,(786) 230-6621,http://mountolympusseniorcareandactivitycenter.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202005269431,Link,202005269431,Filed,11/05/2020,11/05/2030,02/11/2026,202005269431,1,0,,1,"MOUNT OLYMPUS SENIOR CARE AND ACTIVITY CENTER CORP.
14443 COUNTRY WALK DR
MIAMI, FL 33186",[],1,4464795
MARGARITA,Adult Day Services Centers,Pg9-26,MARGARITA,(305) 256-9944,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202108789349,Link,202108789349,Filed,10/14/2021,10/14/2026,02/11/2026,202108789349,1,0,,2,"TASTY CREATIONS CATERING INC
8812 SW 212TH TERRACE
CUTLER BAY, FL  3318

---

MARGARITA ALUMA JOSEFINA  
 372 NE 35TH AVE.
HOMESTEAD, FL 33033",[],2,4044413
DIAMAR ADULT DAYCARE CENTER,Adult Day Services Centers,Pg9-27,DIAMAR ADULT DAYCARE CENTER,(305) 256-9944,http://diamaradultdaycarecenter.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202001709755,Link,202001709755,Filed,05/22/2020,05/22/2030,02/11/2026,202001709755,1,0,,1,"DIAMAR ADULT DAYCARE CENTER
10989 SW 186 ST
MIAMI, FL 33174",[],1,1806215
LA EDAD PRODIGIOSA INC,Adult Day Services Centers,Pg9-29,LA EDAD PRODIGIOSA INC,(786) 429-3470,https://www.laedadprodigiosaadultdaycare.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202401180751,Link,202401180751,Filed,05/03/2024,05/03/2029,02/11/2026,202401180751,0,0,,1,"LA EDAD PRODIGIOSA INC
18900 SW 106 AVESTE 101-102
MIAMI, FL 33157",[],1,3656080
GILD ADULT DAYCARE,Adult Day Services Centers,Pg9-30,GILD ADULT DAYCARE,(305) 484-7057,https://www.gildadultdaycare.com/about,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202106256159,Link,202106256159,Filed,02/23/2021,02/23/2031,02/11/2026,202106256159,1,0,,1,"GILD ADULT DAYCARE LLC
18901 SW 106TH AVE
CUTLER BAY, FL 33157",[],1,2568207
ALZHEIMER'S COMMUNITY CARE,Adult Day Services Centers,Pg10-6,ALZHEIMER'S COMMUNITY CARE,(561) 391-6955,https://www.alzcare.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201300254902,Link,201300254902,Filed,11/20/2013,11/20/2028,02/11/2026,201300254902,2,0,,1,"ALZHEIMER'S COMMUNITY CARE, INC.
800 NORTHPOINT PARKWAY, SUITE 101B
WEST PALM BEACH, FL 33407",[],2,297954
EL COMEDOR ADULT DAY CARE CORP,Adult Day Services Centers,Pg10-14,EL COMEDOR ADULT DAY CARE CORP,(786) 210-5484,http://elcomedoradultdaycarecorp.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202402627555,Link,202402627555,Filed,10/03/2024,10/03/2029,02/11/2026,202402627555,0,0,,1,"EL COMEDOR ADULT DAY CARE CORP
8003 NORTHWEST 95TH STREET #2
HIALEAH GARDENS, FL 33016",[],1,2031428
BUENA VIDA ADULT DAY CARE INC,Adult Day Services Centers,Pg10-15,BUENA VIDA ADULT DAY CARE INC,(786) 355-6464,http://buenavidaadultdaycareinc.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202502794429,Link,202502794429,Filed,07/18/2025,07/18/2030,02/11/2026,202502794429,0,0,,1,"BUENA VIDA ADULT DAY CARE INC
815 E. 41ST STREET
HIALEAH, FL 33013",[],2,988384
"PARADISE ADULT DAY CARE, INC",Adult Day Services Centers,Pg10-16,"PARADISE ADULT DAY CARE, INC",(786) 900-0090,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202002658712,Link,202002658712,Filed,06/29/2020,06/29/2030,02/11/2026,202002658712,1,0,,1,"PARADISE ADULT DAY CARE, INC
50 LINDSAY CT SUITE 101-106
HIALEAH, FL 33010",[],1,4850265
CRESCENT ADULT DAY CARE,Adult Day Services Centers,Pg10-19,CRESCENT ADULT DAY CARE,(305) 635-9767,http://crescentadultdaycare.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202203738284,Link,202203738284,Filed,11/28/2022,11/28/2027,02/11/2026,202203738284,0,0,,1,"CRESCENT ADULT DAY CARE, INC., A FLORIDA CORPORATION
1550 W 84TH STREET, SUITE 65
HIALEAH, FL 33014",[],1,1557699
MI SEGUNDA CASA ADULT DAY CARE,Adult Day Services Centers,Pg10-20,MI SEGUNDA CASA ADULT DAY CARE,(786) 426-0084,http://misegundacasaadultdaycare.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190908301X,Link,20190908301X,Filed,07/09/2019,07/09/2029,02/11/2026,20190908301X,1,0,,1,"MI SEGUNDA CASA ADULT DAY CARE INC
3599 NW 7 ST
MIAMI, FL 33125",[],1,4288737
LA MERCED ADULT DAY CARE,Adult Day Services Centers,Pg10-21,LA MERCED ADULT DAY CARE,(786) 837-1639,http://lamercedadultdaycare.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202004427467,Link,202004427467,Filed,08/21/2020,08/21/2030,02/11/2026,202004427467,1,0,,1,"LA MERCED ADULT DAY CARE
8707 SW 9TH TER
MIAMI, FL 33174",[],1,3657974
INTERNATIONAL DEVELOPMENT,Advertising & PR Agencies,Pg1-18,INTERNATIONAL DEVELOPMENT,(305) 200-4000,https://web.miramarpembrokepines.org/MARKETINGPUBLIC-RELATIONS?xsort=true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980000202853,Link,980000202853,Lapsed,09/10/1998,09/10/2003,02/11/2026,980000202853,0,0,,1,"INTERNATIONAL DEVELOPMENT & CONSTRUCTION INC
3333 S CONGRESS AVE STE #403-B
DELRAY BEACH, FL 334457308",[],1,3201339
MC2 ADVERTISING,Advertising & PR Agencies,Pg1-28,MC2 ADVERTISING,(954) 374-9925,http://mc2advertising.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201607935544,Link,201607935544,Lapsed,06/20/2016,06/20/2021,02/11/2026,201607935544,1,0,,1,"MC2 ADVERTISING, INC.
830 SEVILLA AVENUE
CORAL GABLES, FL 33134",[],1,4148671
TELEPHONETICS,Advertising & PR Agencies,Pg2-6,TELEPHONETICS,(954) 556-5900,http://www.telephonetics.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980000142747,Link,980000142747,Lapsed,06/29/1998,06/29/2003,02/11/2026,980000142747,1,0,,1,"TELEPHONETICS INTERNATIONAL INC
4330 NW 207TH DRIVE
MIAMI, FL 33055",[],2,6360003
ISLA MARKETING,Advertising & PR Agencies,Pg2-11,ISLA MARKETING,(585) 298-0413,http://islamarketing.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202400721686,Link,202400721686,Filed,03/20/2024,03/20/2029,02/11/2026,202400721686,0,0,,1,"ISLA MARKETING LLC
610 E ZACK STREET SUITE 110
TAMPA, FL 33602",[],2,3223582
BARREDO PRODUCTIONS,Advertising & PR Agencies,Pg2-18,BARREDO PRODUCTIONS,(305) 816-8839,http://aproductionsinc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201609343555,Link,201609343555,Lapsed,11/07/2016,11/07/2021,02/11/2026,201609343555,1,0,,1,"BARREDO PRODUCTIONS, INC.
19641 NW 83RD AVENUE
MIAMI, FL 33015",[],1,596569
AEROLEASE AVIATION,Advertising & PR Agencies,Pg2-22,AEROLEASE AVIATION,(954) 916-4417,http://aeroleaseaviationfl.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201609823875,Link,201609823875,Lapsed,12/29/2016,12/29/2021,02/11/2026,201609823875,1,0,,1,"AEROLEASE AVIATION, LLC
810 BRICKELL AVENUE
MIAMI, FL 33131",[],2,177766
SERVICE MANAGEMENT INC,Advertising & PR Agencies,Pg2-24,SERVICE MANAGEMENT INC,(305) 829-0848,http://servicemanagementinc.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200601720812,Link,200601720812,Lapsed,01/23/2006,01/23/2016,02/11/2026,200601720812,2,0,,1,"SERVICE MANAGEMENT SYSTEMS,  INC.
7510 S. A1A
MELBOURNE, FL 32951",[],2,5790508
ERRA TECH SOLUTIONS INC,Advertising & PR Agencies,Pg3-1,ERRA TECH SOLUTIONS INC,(954) 639-7882,http://erratechsolutions.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202003584615,Link,202003584615,Filed,07/22/2020,07/22/2030,02/11/2026,202003584615,1,0,,1,"ERRA TECH SOLUTIONS, INC.
1983 NW 183 AVE
PEMBROKE PINES, FL 33029",[],1,2102409
IMAGINART MEDIA PRODUCTIONS,Advertising & PR Agencies,Pg3-6,IMAGINART MEDIA PRODUCTIONS,(305) 303-0415,http://imaginartmedia.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202003813843,Link,202003813843,Filed,08/02/2020,08/02/2030,02/11/2026,202003813843,1,0,,1,"IMAGINART MEDIA PRODUCTIONS, LLC
17814 SW 47TH STREET
MIRAMAR, FL 33029",[],1,3157930
EMC MANAGEMENT,Advertising & PR Agencies,Pg3-9,EMC MANAGEMENT,(954) 385-3485,http://emcmanagement.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202201530696,Link,202201530696,Filed,05/10/2022,05/10/2027,02/11/2026,202201530696,0,0,,1,"EMC MANAGEMENT CONSULTING LLC
4629 GULFWINDS DR
LUTZ, FL 33558",[],1,2063047
THE MENDA GROUP INC,Advertising & PR Agencies,Pg3-11,THE MENDA GROUP INC,(754) 217-4738,http://www.mendagroupadvertising.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202005363675,Link,202005363675,Lapsed,11/16/2020,11/16/2025,02/11/2026,202005363675,0,0,,1,"THE MENDA GROUP, INC
15112 SW 37 STREET
DAVIE, FL 33331",[],2,6428760
EMERGE INTERNATIONAL,Advertising & PR Agencies,Pg3-14,EMERGE INTERNATIONAL,(305) 624-3808,http://emergeinternationalfl.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200706945334,Link,200706945334,Filed,11/06/2007,11/06/2027,02/11/2026,200706945334,4,0,,1,"EMERGE INTERNATIONAL, INC
18459 PINES BLVD STE 330
PEMBROKE PINES, FL 33029",[],1,2066755
GILMORE ASSOCIATES INC,Advertising & PR Agencies,Pg3-19,GILMORE ASSOCIATES INC,(954) 474-6851,http://www.gilmoredirect.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990000004043,Link,990000004043,Lapsed,01/07/1999,01/07/2004,02/11/2026,990000004043,1,0,,1,"GILMORE ASSOCIATES INC
6851 S W 21ST CT - BAY 6
DAVIE, FL 33317",[],1,2574054
BIG PROMOTION INC,Advertising & PR Agencies,Pg3-27,BIG PROMOTION INC,(305) 624-0577,https://www.bigpromotion.com/contact-us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202109359985,Link,202109359985,Filed,12/06/2021,12/06/2026,02/11/2026,202109359985,0,0,,1,"BIG PROMOTION, INC.
4795 NW 157TH ST
MIAMI LAKES, FL 33014",[],1,749499
UNITED STATES PHARMACEUTICAL GROUP INC,Advertising & PR Agencies,Pg4-9,UNITED STATES PHARMACEUTICAL GROUP INC,(954) 903-5000,http://unitedstatespharmaceuticalgroupinc.localsearch.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200304277450,Link,200304277450,Lapsed,06/23/2003,06/23/2008,02/11/2026,200304277450,2,0,,1,"UNITED STATES PHARMACEUTICAL GROUP, INC.
13650 N.W. 8TH STREET SUITE #109
SUNRISE, FL 33325",[],2,6685074
